gas_price
63239618198
68281963048
121007946512
126156205023
67510279000
32404767035
31681542751
63240093401
41244724759
42544927254
45046313989
31285037523
47331137724
76986585357
50402277857
38725608138
73320825445
29932793320
76604659266
44445846941
33757887680
99012557091
68081742736
50372836790
90003484019
75655795119
55022595957
52169461239
33500517051
44184664476
60764188586
73024739287
45008703623
93109394033
52125073354
40487515172
42052847438
34404265631
63178417146
28969780519
89430195436
310495810278
77082693439
32503387572
104194365978
37925487697
53803178430
67135892819
106683344200
87045718851
51823262384
53625305259
46641365924
39385979607
37820531525
31174703116
50925847852
26882552956
31165453673
32859051892
52116853591
29224741602
27423464586
52973338041
83995270592
74625904202
44219764555
53918179324
68253528390
71411040902
42393142076
159822022067
42287204110
44298483530
27068181006
47186896579
28366938813
22076581780
24756139812
21196156760
24857005219
31787136077
19982484184
28935648615
33322611673
39371160980
78429286904
93752850083
153714462951
92098437005
49455353037
60622333552
30716957850
39857726200
90137629897
45087561975
34955272871
27616140564
29808885135
73286894729
28563185660
50203380595
58614199236
25287001620
30100741546
31436084973
79291711156
51398325847
65426820160
58684275356
35518910877
53514077911
46485428730
42104293494
37687970948
79204956860
40461704994
60836331122
24884304984
51104085643
33258057747
29757343756
23209950091
35116575379
35370476528
21642761663
28210290255
56712115989
55827756283
65695931825
65970990504
66995537511
93431842440
99501647715
108572838432
49635260774
83991845680
65323159633
51046993336
91729883446
53519393175
42772752073
37820932225
43071685772
52933226556
62606204872
65893515298
74616944829
47552427620
76834437931
150097550611
51386663838
62098728283
60994341360
99518683830
99418225377
49265152856
57280223237
47127915114
90015292766
49956661119
48934083947
57640181528
33950590546
43245686131
32956224611
34230985701
24110505781
32908677549
42480001066
66435088293
73346113141
75195222165
177041735847
78605841076
79430235606
52114588224
103457222314
54345015349
48625271511
47639479332
51417732008
40366058925
41339067992
37571748480
35272872862
41264364905
30164385471
31720352456
65183930455
88053443276
51988481558
39466671349
98985420846
52773805553
51800443238
59658807434
32231138309
35838021353
35872702033
40254726056
37360674064
29884554684
30048491792
17564871168
21524372904
20434702983
36472776919
19289977031
32774053902
38139153280
21932867661
26629613880
86695312310
41364394767
31184347163
21984166518
32439851743
25689598540
42583787652
52878773946
85196785226
47824969838
74172735552
23435502266
25814189927
27199228191
32012343690
22297463268
20289810227
22148955909
22440821968
20036693256
43807775630
45234559911
40018211907
32168272495
63803682601
34239185465
15189918273
21507004982
31412820277
25909449298
177990750369
131255080288
100609357515
47203305731
56964957007
46836305340
114166890138
240110190047
96376522910
108780810324
66820905339
76289357604
177005128882
102741941402
74829969993
50120153033
65884318134
36064402252
47757672544
36170980293
38516246564
59241143046
104083887802
80706118474
57164992465
55481476757
45020705464
46937918662
26841172472
47339790995
41529473918
36463359831
69183573024
68727981942
52068435029
61487767176
43416714817
32898275767
40224427980
39854445462
25183101527
44162903635
35679278116
43937059684
35844560384
30795179914
34832304808
22433712733
100129242775
97219084129
49096810308
65900122891
35629600175
142964400084
75142018481
69957212836
71287233342
185089588183
87523828667
69614007781
52485010738
53434051248
31670857483
29898359718
26919794094
36277123244
34053037980
22331177831
16689559211
29263869655
48592279282
21363272391
28740781302
50957974830
72645386970
95609569385
35896557030
42939492465
39658470735
37861642433
66720286509
40124887977
58464770251
49906668279
36890453359
37405863380
35383111560
22279771525
19461591812
19301934049
36117545325
19029236949
19117992792
14593278362
30808240716
22795191768
49734448810
98239248039
78615471999
33622081308
40652665431
21023878307
32048977250
20293982023
36787087474
17801781210
26170064228
16658008385
21091510215
26841604151
236321096757
45240301248
31543731267
34207620441
15961770371
17337097445
22882725084
37385189227
45139393386
31668961220
113815656830
56987103297
179056613750
107746720756
57939301969
15515574990
18623438801
23911121189
30294367107
20769635534
10196817996
19403618417
23583719708
27840373906
55502194885
13764769311
15485564194
25212786419
19852367444
40080400460
20271935619
18270607668
32198016715
50233986043
54386239389
20947437690
19030226138
26390408360
68819111014
13908996337
12120782205
26371155744
22802116624
20041237657
18211244756
15670535065
11482459282
17237830100
43046891749
68213815823
64267518241
52828549877
18921273979
20670985284
21574408911
38586652090
17510320963
10030466982
9723054974
17425572336
33703827595
15741875535
25440105678
12717699185
26794300708
22299796789
15226810814
18824594606
35994954444
50879817407
41329188678
44179027098
90125412120
47409698983
36328038786
24651875832
41718205294
74168811166
25996427127
17687290790
28554707560
19660531180
39411148135
20013159017
17369238028
15946296972
25945945917
23835267145
48896646401
44735471773
55484150787
52910852236
32339014221
46847709982
37371772243
19954242698
35055296973
28791399004
30022704875
41278034073
21971263555
22168390426
21483216929
40151360271
19362247223
17126415926
50341761364
49332713106
59595425000
99781377186
136994454173
104457597116
79452244644
38471988169
41569153137
34212795941
38011638546
25579066256
22032793812
47579834704
20342947326
19933334852
19033660185
17569426586
14909439735
29173731966
103989071578
56958289981
48442298173
40139569680
49772066633
33407473960
43260858837
25900411400
19115942682
48417116104
22172023725
36084967922
22551218481
23471509902
24397473137
14504471353
23226049663
18657188625
14912151044
39303873044
53707485704
39855219006
57734143994
37434806881
38297074902
136649915041
47466885142
49816997755
43403829694
27469153836
29147585854
33881861102
28994705081
25504010118
20435651553
55850070499
14715686282
17758433722
54450638694
34682290857
30230949157
23698102322
55893765668
67021360595
34116999836
28729811108
44258265168
37720049491
23685592978
19842932827
34571281203
18479179740
21952317852
15196975885
16147217279
29898758084
28448587960
26220070327
24038894329
101234080049
90975570222
106339484270
158401413899
36355624927
149534938247
56669257731
46012864208
38402203472
35799245119
46329051416
25688540918
22202056424
15422777563
21737523504
23962181787
34481259089
22352391119
29710718936
49475723568
32029373291
57336812581
88309663714
38021622361
76355191766
198847998606
63689906173
41198458072
34121216676
33225074379
26531349444
28685658618
27672369648
32194049324
23436636714
14992507243
33874969912
58260130648
30831904015
39938161196
36648390222
42507100455
108258724431
68585309435
72577260607
86242541207
48549812367
34483191669
120061196600
43593594205
32480814314
48496698830
51935318694
35387359695
50496836896
41543604339
21430249845
30420773479
39976658957
39619526920
50021987644
140003362459
49353291518
40826179976
38703004797
30158678398
45509024286
110095501012
28403908840
24311053107
17831310972
40018271216
12697339433
11887255084
11531572807
10985656814
18863226045
14041587790
22903514986
11405244077
33721076166
41685155015
66621867165
43568583157
99260065652
28545721077
89514897243
38869197791
48527216268
18698728975
22153012876
22277926434
14136952598
14333562051
9680494774
7829439092
9712221706
9456770868
8419407737
28434221631
8740147867
12602639792
11628799010
8069523611
19636713892
18425807969
15351935088
22514719275
8440772310
12844447897
11402454508
7794952930
15317781910
8942829717
5822246615
14616820244
6024242051
6112698907
8724854309
25598942590
7460197219
14503671157
6918487266
14336349772
5715795685
10379027844
12702580084
18199512000
16514509981
32641822748
47794521038
36904831675
19748395648
22257372709
51762890909
55159327338
11436439358
13607739267
27339100847
12641298920
11205750518
13931128261
17715794493
11191943656
15988442445
18683389509
17356061293
11947187593
17025845748
22767492270
37178798366
29281285361
19808257696
23457658707
16300666641
29073935592
24991093860
17024191793
16436611126
18180297312
24169843645
19354965519
13028402832
61133933635
14620471056
21565466451
8737571864
11268648591
16288537224
16312329331
16519741569
32671362359
16810959880
15994520632
25991712097
20463620586
73947090191
25772322100
40099324383
56171137870
26997115774
49933270819
24991475457
50811201019
39303735532
82210091667
39839315019
22814036087
14413847778
19867292489
18704111749
10883469224
10523495963
14031452363
22667493561
20631600103
24243124029
17537977502
29745524761
49325767671
34496297482
84490929063
34341640205
44081697876
23188342210
26029412794
22365389300
23371754162
31108240112
18140328291
27081229854
33607756180
10168003005
14156476961
7720869642
10795259624
16880474770
8809161483
22761826233
16503148274
17536889533
28053507149
64071545166
52739472530
59467216605
38346135833
109417443801
71290965843
63894927013
26764404216
32395118044
26706912119
13511376069
18338086756
22535869625
14030989254
41066515648
21577394003
14845995124
8211576911
29727977758
10175305082
13181319121
8712394335
27702264662
38837567139
60625400401
56553989601
42293210606
51139520513
59832978945
21475985285
24357521778
10907345381
15996094060
15107810725
12281215658
14387719574
12029358708
9973999312
14046152093
12518560640
7125349534
9204778747
10802734093
8248115850
5970821431
5379171471
11341932984
11682910163
22646286638
12141045189
28137685265
9595627568
10603569192
77274210434
21435060666
36100539514
36774472780
10452077654
11290004419
11171189990
11515755544
8049631251
7453611452
5672358977
22346132001
8342692803
8333152901
22496662613
8316326170
10902723199
19188445912
43397482216
22643363470
24065100788
29114108816
59452090260
31609386025
20887179048
18551268211
10838737164
9370763588
14892206956
32417371719
25875713041
21736781650
7711885138
10203458516
8614910646
7790575947
6458735802
10986153253
10448082731
24940103226
15953721966
37728548132
36366655292
56076174401
24370660539
30487666215
31036541804
29372703514
22613246221
32280379398
18338571943
20722876379
18003861386
26290684643
11723522135
18229788843
20693158330
14595957760
8831045035
17130219873
17614473588
19633331275
11132031829
19387748572
14861734441
39571602792
37795902926
88784746731
24060046488
18326446356
38899049478
63814974368
17776327934
16391881996
32659224926
14953769789
19666260345
11804121236
7415046314
13721587567
7357044188
10247009693
13054680401
7588360732
15601794929
18465335597
103566269250
20574605401
65976250606
27895324874
17936927497
15645101363
21706468394
23982737753
23666129023
32927412579
16327522910
11164290631
21236302981
15746755062
34290967335
9506324576
22896005577
12695799698
10122682958
13755104870
9935629318
10400905694
11934885176
15445794603
24118251956
32703709781
20202772074
150914999829
54917612612
68880827318
41163955936
89218852713
51565361640
42842015031
13907199365
49932960947
45537317965
23963890659
18723491286
13114555006
18695166298
15806916954
17275567673
10887232208
7776683637
6416346839
16495676216
22969202480
47961942539
54336251916
32936494438
33736435307
22646982346
24643148426
36367339192
29635441398
13638129689
17876424268
12728507704
16791133935
16684238380
16452486843
12194455170
11027017530
8099253234
13705538715
6490556428
7511039970
8059758115
11630512715
10757389010
23153266541
37519373443
48346868346
174753764349
34679816176
35562990430
14584987848
11510239841
37052128913
12082865780
18849474433
45693577728
7126349148
9059531563
10896554913
8032281098
7530491627
8075930430
6077074770
7129612374
6071253772
11514039371
9605121352
7772701309
13980212388
20974493906
32822104910
50778715550
67467159771
36274000609
13923661519
26050336332
12525986267
11201537700
11518842916
11672193865
28823942660
18455389153
10975046748
11781483867
15852862554
16833722088
25795394507
19495506354
27545163546
12013813336
30347906914
17554672118
84447584456
98786091134
36332448424
67153084850
42332302582
27408328905
20566656312
22693867203
20954116867
14794020231
35367371115
23645781375
14539592421
17303211452
20572132298
16376552591
11780261516
15958637700
12414674662
9879698528
71478728672
40422247156
43103983285
74250228229
39822475730
58506930279
31378374046
29356998827
27787736912
33698221138
17796848676
27789661669
22921408234
16087585307
13792948976
19705216636
15601508877
12574822043
8996728921
15543128375
21142586806
14347509909
10850272601
21622734398
15020505409
20511475997
24846004542
58278109823
38158525507
45701100327
46102230286
76361993145
45073662668
24360260294
26008845231
19960362069
